what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1286712167906
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1286712167906
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1286712167906
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1286712167906
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1286712167906
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1286712167906
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1286712167906
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1286712167906
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1286712167906
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1286712167906
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1286712167906
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1286712167906
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1286712167921
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1286712167921
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1286712167921
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1286712167921
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1286712167921
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1286712167921
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1286712167921
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1286712167921
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1286712167921
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1286712167921
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1286712167921
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1286712167921
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1286712167921
started,bundle,de.uni_paderborn.commons4eclipse,1.0.8.201005281321,"de.uni_paderborn.commons4eclipse",1286712167921
os,sysinfo,,,"win32",1286712167937
arch,sysinfo,,,"x86",1286712167937
ws,sysinfo,,,"win32",1286712167937
locale,sysinfo,,,"et_EE",1286712167937
processors,sysinfo,,,"2",1286712167937
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1286712167937
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1286712167937
java.specification.name,sysinfo,,,"Java Platform API Specification",1286712167937
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286712167937
java.specification.version,sysinfo,,,"1.6",1286712167937
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1286712167937
java.version,sysinfo,,,"1.6.0_20",1286712167937
java.vm.info,sysinfo,,,"mixed mode, sharing",1286712167937
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1286712167937
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1286712167937
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286712167937
java.vm.specification.version,sysinfo,,,"1.0",1286712167937
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1286712167937
java.vm.version,sysinfo,,,"16.3-b01",1286712167937
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286712168343
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286712168375
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1286712168406
started,bundle,de.uni_paderborn.fujaba4eclipse,0.8.1.201005281321,"de.uni_paderborn.fujaba4eclipse",1286712168437
started,bundle,de.uni_kassel.fujaba.codegen,5.5.0.201005281321,"de.uni_kassel.fujaba.codegen",1286712168453
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1286712168453
started,bundle,org.eclipse.gef,3.6.1.v20100712-1249,"org.eclipse.gef",1286712168468
started,bundle,de.uni_paderborn.fujaba4eclipse.swingui,1.0.0.201005281321,"de.uni_paderborn.fujaba4eclipse.swingui",1286712168531
started,bundle,org.eclipse.draw2d,3.6.0.v20100525-1225,"org.eclipse.draw2d",1286712168531
started,bundle,eDOBS_fujaba4eclipse,0.0.4.201005281321,"eDOBS_fujaba4eclipse",1286712168921
started,bundle,de.uni_kassel.edobs,0.2.3.201005281321,"de.uni_kassel.edobs",1286712168921
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1286712169437
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1286712169796
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286712171062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286712183875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1286712183890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286712185281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286712204437
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286712208640
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1286712208984
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1286712208984
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1286712208984
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1286712208984
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1286712208984
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1286712208984
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1286712209031
stopped,bundle,de.uni_kassel.edobs.flipbook.jdt,1.0.2.201005281321,"de.uni_kassel.edobs.flipbook.jdt",1286712209062
stopped,bundle,eDOBS_fujaba4eclipse,0.0.4.201005281321,"eDOBS_fujaba4eclipse",1286712209062
stopped,bundle,de.uni_kassel.edobs_jdt,0.2.3.201005281321,"de.uni_kassel.edobs_jdt",1286712209078
